"playercode","EventId","iscritto","Year","date_tournament","EventName","EventType","EventCountry","Surface","TotPrizeMoney","Same_Nationality","IFNULL(`Rank`, 601)","ha_pts_def"
k0az,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,75,0
k0az,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,75,0
sx91,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,76,0
sx91,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,76,0
n0bg,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,77,0
n0bg,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,77,0
f0by,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,78,0
f0by,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,78,0
o483,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,79,0
o483,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,79,0
l987,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,80,0
l987,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,80,0
t0ha,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,81,0
t0ha,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,81,0
s0h2,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,82,1
s0h2,424,1,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,82,1
g09o,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,83,0
g09o,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,83,0
v812,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,84,0
v812,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,84,0
d0f6,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,85,0
d0f6,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,85,0
d994,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,86,1
d994,424,1,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,86,1
c0df,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,87,0
c0df,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,87,0
w09e,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,88,1
w09e,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,88,1
d923,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,89,0
d923,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,89,0
f510,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,90,0
f510,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,90,0
p0ct,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,91,0
p0ct,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,91,0
b0gg,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,92,0
b0gg,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,92,0
ae14,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,93,0
ae14,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,93,0
h997,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,94,0
h997,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,94,0
m0jf,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,95,0
m0jf,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,95,0
f724,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,96,0
f724,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,96,0
v0am,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,97,0
v0am,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,97,0
f0fv,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,98,0
f0fv,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,98,0
mj08,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,99,0
mj08,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,99,0
ce77,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,100,1
ce77,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,100,1
c0h0,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,101,1
c0h0,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,101,1
pf39,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,102,0
pf39,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,102,0
k09f,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,103,0
k09f,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,103,0
e865,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,104,0
e865,424,1,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,104,0
n897,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,105,0
n897,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,105,0
b0nn,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,106,0
b0nn,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,106,0
me82,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,107,0
me82,424,1,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,107,0
f0f2,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,108,0
f0f2,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,108,0
d0c1,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,109,0
d0c1,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,109,0
u182,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,110,1
u182,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,110,1
mw18,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,111,0
mw18,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,111,0
k926,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,112,1
k926,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,112,1
ke73,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,113,0
ke73,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,113,0
db63,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,114,0
db63,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,114,0
mq75,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,116,0
mq75,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,116,0
da81,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,117,0
da81,424,1,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,117,0
da31,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,119,0
da31,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,119,0
t0ap,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,120,0
t0ap,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,120,0
o513,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,121,0
o513,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,121,0
ge33,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,122,0
ge33,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,122,0
rc04,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,123,0
rc04,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,123,0
c0jp,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,124,0
c0jp,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,124,0
mk66,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,125,0
mk66,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,125,0
t0a1,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,126,0
t0a1,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,126,0
kc04,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,127,0
kc04,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,127,0
ki82,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,128,0
ki82,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,128,0
hd68,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,129,0
hd68,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,129,0
g628,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,130,0
g628,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,130,0
m0g4,407,1,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,138,1
m0g4,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,138,1
rh24,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,142,0
rh24,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,142,0
cg80,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,143,1
cg80,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,143,1
v0dz,407,0,2025,"2025-02-03",Rotterdam,"500",Netherlands,Hard,2401550,0,165,0
v0dz,424,0,2025,"2025-02-03",Dallas,"500","TX, U.S.A.",Hard,2760000,0,165,0
su55,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,32,0
su55,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,32,0
su55,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,32,0
mc65,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,33,0
mc65,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,33,0
mc65,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,33,0
su87,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,35,0
su87,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,35,0
su87,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,35,0
cf59,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,50,1
cf59,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,50,1
cf59,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,50,1
bd06,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,51,1
bd06,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,51,1
bd06,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,51,1
mu94,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,53,1
mu94,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,53,1
mu94,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,53,1
s0re,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,54,0
s0re,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,54,0
s0re,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,54,0
m0ci,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,55,0
m0ci,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,55,0
m0ci,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,55,0
ki95,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,56,0
ki95,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,56,0
ki95,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,56,0
gb88,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,57,1
gb88,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,57,1
gb88,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,57,1
mp20,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,58,0
mp20,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,58,0
mp20,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,58,0
dh50,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,60,1
dh50,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,60,1
dh50,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,60,1
bu13,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,62,0
bu13,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,62,0
bu13,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,62,0
n732,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,63,1
n732,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,63,1
n732,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,63,1
bm95,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,1,64,0
bm95,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,64,0
bm95,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,64,0
rc91,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,65,1
rc91,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,65,1
rc91,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,65,1
mw02,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,66,0
mw02,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,66,0
mw02,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,66,0
v832,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,67,0
v832,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,67,0
v832,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,67,0
b0gg,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,68,0
b0gg,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,68,0
b0gg,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,68,0
y09v,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,69,0
y09v,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,69,0
y09v,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,69,0
sx50,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,70,0
sx50,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,70,0
sx50,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,70,0
n552,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,71,0
n552,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,71,0
n552,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,71,0
h0bh,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,72,1
h0bh,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,72,1
h0bh,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,72,1
kd46,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,73,0
kd46,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,73,0
kd46,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,73,0
hb64,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,1,74,0
hb64,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,74,0
hb64,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,74,0
d0cg,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,75,1
d0cg,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,75,1
d0cg,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,1,75,1
k0az,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,76,0
k0az,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,76,0
k0az,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,76,0
sx91,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,77,0
sx91,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,77,0
sx91,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,77,0
f0by,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,78,0
f0by,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,78,0
f0by,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,78,0
o483,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,79,0
o483,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,79,0
o483,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,79,0
ae14,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,80,0
ae14,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,80,0
ae14,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,80,0
l987,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,81,0
l987,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,81,0
l987,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,81,0
t0ha,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,82,0
t0ha,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,82,0
t0ha,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,82,0
n0bg,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,83,1
n0bg,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,83,1
n0bg,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,83,1
c0df,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,84,0
c0df,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,84,0
c0df,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,1,84,0
v812,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,85,0
v812,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,85,0
v812,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,85,0
d0f6,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,86,0
d0f6,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,86,0
d0f6,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,86,0
u182,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,87,0
u182,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,87,0
u182,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,1,87,0
s0h2,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,88,1
s0h2,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,88,1
s0h2,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,88,1
w09e,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,89,1
w09e,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,89,1
w09e,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,89,1
d923,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,90,0
d923,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,90,0
d923,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,90,0
g09o,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,91,1
g09o,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,91,1
g09o,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,91,1
p0ct,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,92,0
p0ct,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,92,0
p0ct,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,92,0
pf39,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,93,1
pf39,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,93,1
pf39,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,93,1
f510,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,94,0
f510,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,94,0
f510,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,94,0
d994,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,95,1
d994,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,95,1
d994,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,95,1
m0jf,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,96,0
m0jf,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,96,0
m0jf,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,96,0
f724,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,97,0
f724,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,97,0
f724,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,97,0
v0am,496,1,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,98,0
v0am,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,98,0
v0am,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,98,0
f0fv,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,99,0
f0fv,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,99,0
f0fv,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,99,0
mj08,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,100,0
mj08,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,100,0
mj08,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,100,0
c0h0,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,101,0
c0h0,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,101,0
c0h0,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,101,0
h997,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,102,1
h997,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,102,1
h997,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,102,1
k09f,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,103,0
k09f,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,103,0
k09f,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,103,0
e865,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,104,1
e865,499,1,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,104,1
e865,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,104,1
b0nn,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,105,0
b0nn,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,105,0
b0nn,506,0,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,105,0
f0f2,496,0,2025,"2025-02-10",Marseille,"250",France,Hard,740730,0,106,0
f0f2,499,0,2025,"2025-02-10",Delray Beach,"250","FL, U.S.A.",Hard,680140,0,106,0
f0f2,506,1,2025,"2025-02-10",Buenos Aires,"250",Argentina,Clay,658390,0,106,0
